combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
10,2025-12-13T14:59:21.267829,False,False,True,True,True,6,0.05,50,4,500,20,0.8,0.7,0.3,0.1,0.0015912487229526406,0.0010372880220971884,0.0008033967660141528,0.522092402585849,0.0017481431390887754,0.0012197377511811913,-0.0006183197819811248,0.513161540592962,0.0012426045128480956,0.0008859203731113781,6.067843928758698e-06,0.5067885840953172,0.49445402041753084
11,2025-12-13T14:59:21.832113,True,True,True,True,True,16,0.05,31,8,800,20,0.7,0.8,0.3,0.3,0.0025662670201550115,0.0017461398677643518,0.007221515667262257,0.5725476232864518,0.0028191929219152333,0.00208687168070561,-0.0018331305771808193,0.5207001944984718,0.001929066193863075,0.0014554144879294077,0.0002404793074787248,0.5295915532092248,0.4723375129846383
12,2025-12-13T14:59:22.232990,True,False,False,True,True,10,0.03,50,4,800,20,0.8,0.8,0.3,0.3,0.002031585513777439,0.0013558900747116188,0.0037123822001476903,0.5393605030551106,0.0022561257886761594,0.0016125344346694594,-0.0009074164613582791,0.511511789181692,0.0015684087916145349,0.0011491806297698017,0.00034725569038829285,0.5040221914008322,0.49754621739078236
13,2025-12-13T14:59:22.688140,True,True,True,False,False,10,0.05,70,6,800,10,0.8,0.7,0.1,0.3,0.0020317206585848784,0.0013559318935290863,0.003579828019482423,0.5500978821854422,0.0022562836858511562,0.0016125078491032478,-0.0010475203372981579,0.5434119278779473,0.0015680017142389736,0.0011490504417670214,0.0008661041029779382,0.5112343966712899,0.4903336050429491
14,2025-12-13T14:59:23.186731,False,False,True,True,True,10,0.01,31,4,300,30,0.7,0.7,0.1,0.5,0.0020347239835100854,0.0013578360875565552,0.0006317993492591656,0.5167586165984458,0.002256409119091112,0.0016130078888059753,-0.00115882559989533,0.5201109570041609,0.0015687584536879806,0.0011493671855437762,-9.852045748837135e-05,0.4954230235783634,0.5061457348753245
15,2025-12-13T14:59:23.595881,True,True,False,False,True,6,0.05,70,8,300,30,0.9,0.7,0.5,0.1,0.0015917853939119136,0.0010376559662088041,0.0001292969612232131,0.5045370974438053,0.0017482900930862425,0.0012199498003369275,-0.000786556626267032,0.5164865613743419,0.0012425580820600744,0.0008859242668506768,8.079739520927554e-05,0.5067885840953172,0.49445397398674285
16,2025-12-13T14:59:24.053261,True,True,True,True,True,16,0.03,31,8,300,20,0.7,0.9,0.5,0.3,0.0025746889391462333,0.0017513568916074733,0.0006946659333629812,0.5108302177912291,0.0028191543913469834,0.00208797543356914,-0.0018057461894531723,0.52292303417616,0.001929747730833898,0.0014562485534568273,-0.00046607336721171677,0.5062517365934982,0.4956780111373357
17,2025-12-13T14:59:24.503031,False,False,True,True,True,16,0.03,70,8,300,30,0.7,0.9,0.3,0.5,0.0025735368551833126,0.0017505209732519517,0.001588774772839363,0.5396118924692896,0.002819088092308722,0.0020878020658173053,-0.0017586271123959385,0.52292303417616,0.0019297460851283987,0.0014562421221372152,-0.00046436695575624576,0.5062517365934982,0.4956780094916302
18,2025-12-13T14:59:24.966396,True,True,False,False,True,6,0.03,70,8,500,30,0.9,0.7,0.5,0.5,0.0015918263345586988,0.0010376841285933904,7.786304322365822e-05,0.5045370974438053,0.001748263648953996,0.0012199349261269624,-0.0007562816369981462,0.5164865613743419,0.0012425978067625084,0.0008859188580470532,1.6861345369934e-05,0.5067885840953172,0.49445401371144526
19,2025-12-13T14:59:25.571237,True,True,True,True,True,10,0.01,70,8,800,10,0.7,0.8,0.1,0.5,0.002026366241033366,0.0013527493398507982,0.008824859465185853,0.5862253069941271,0.002256331433216373,0.0016124671335487172,-0.0010898890231114677,0.5409153952843273,0.0015682371681338524,0.0011488175892144104,0.0005660181682082266,0.5156726768377253,0.48589556033040854
20,2025-12-13T14:59:26.007471,False,False,True,True,True,16,0.05,31,4,800,30,0.9,0.8,0.3,0.3,0.0025719417760564564,0.0017496553999742205,0.002826022548950591,0.5402646727197199,0.002819264675685762,0.0020879911292970145,-0.0018841283069275239,0.52292303417616,0.0019297002572957354,0.001456167948278407,-0.00041684923357232506,0.5062517365934982,0.4956779636637975
21,2025-12-13T14:59:26.484265,False,False,True,True,True,10,0.01,31,6,500,20,0.9,0.8,0.5,0.1,0.0020352300663666898,0.0013581084106526673,0.00013460561156419804,0.5134365545470725,0.0022564264689026877,0.0016130777810519545,-0.0011742217296257795,0.5184466019417475,0.0015688073093272196,0.001149424596734962,-0.00016081330216599632,0.4954230235783634,0.5061457837309637
22,2025-12-13T14:59:26.858928,True,False,False,True,True,6,0.01,31,8,500,10,0.7,0.7,0.5,0.5,0.0015918806556411145,0.0010377206386114296,9.617181959464816e-06,0.5045370974438053,0.0017482236511817356,0.0012199081743374473,-0.000710490415550602,0.5164865613743419,0.001242659032841687,0.0008859107464926233,-8.168470847191855e-05,0.5067885840953172,0.49445407493752447
23,2025-12-13T14:59:27.288359,True,False,False,True,True,16,0.01,50,4,300,30,0.8,0.9,0.5,0.3,0.0025753002859218582,0.0017518358115993192,0.00022004966828592654,0.5108302177912291,0.0028190774767896058,0.002087864756746637,-0.0017510827097482196,0.52292303417616,0.0019295694241288407,0.0014561876936543864,-0.0002811978369066104,0.5062517365934982,0.49567783283063066
24,2025-12-13T14:59:27.736224,True,True,False,False,True,6,0.03,31,6,500,30,0.8,0.9,0.1,0.1,0.0015904319679454746,0.0010369188294706284,0.001828867358705577,0.5388173892414447,0.0017482179208618887,0.0012197589159728536,-0.0007039301773543727,0.5220282626766417,0.0012424277386247978,0.0008858348793558732,0.000290567980319123,0.513715710723192,0.4875267170154328
25,2025-12-13T14:59:28.272516,True,True,False,False,True,6,0.05,31,6,500,20,0.9,0.7,0.1,0.1,0.0015863252011488165,0.0010346857058168971,0.006977108412727806,0.555660992823676,0.0017482915352629931,0.001219593787465743,-0.0007882077386371922,0.5228595178719867,0.0012419838102204336,0.0008857529033570576,0.0010048471497582367,0.515378221113882,0.48586376269633846
