combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
63,2025-12-13T15:48:57.539583,True,True,True,True,True,6,0.03,70,6,500,10,0.7,0.7,0.3,0.5,0.012327484872160307,0.009400587166394397,0.07377535518267775,0.6306902830657176,0.012940759355984256,0.0102946204949813,0.0022617624221853427,0.5116279069767442,0.01443548963975977,0.010726069197930583,0.004708673604543745,0.5263565891472868,0.488078900492473
64,2025-12-13T15:48:57.803087,False,False,True,True,True,6,0.03,31,8,800,10,0.7,0.8,0.5,0.5,0.012794967300840725,0.009765988211525266,0.0021948604563641894,0.5234232742923357,0.01296969838069,0.010280371416725352,-0.002205650231862366,0.48914728682170544,0.014478072396002925,0.01074674016165399,-0.001171938688147467,0.5085271317829457,0.5059509406130572
65,2025-12-13T15:48:58.061693,False,False,True,True,True,10,0.05,70,6,500,30,0.9,0.8,0.5,0.1,0.016669720934935194,0.01288618771775684,0.016697198741277397,0.5557396057644526,0.016612086155855178,0.013529487327523756,-0.0007472089238296231,0.4984447900466563,0.018712733992367524,0.014240847674069091,-0.0029643091917093134,0.5101088646967341,0.5086038692956334
66,2025-12-13T15:48:58.388841,False,False,True,True,True,10,0.03,50,4,800,10,0.9,0.7,0.5,0.1,0.016776161494465282,0.012968598744159687,0.004099813081903214,0.5429849262878913,0.016625923431692308,0.013543697927175833,-0.0024150768036552694,0.4984447900466563,0.018706335537047435,0.014231198360342161,-0.0022785381903931423,0.5124416796267496,0.5062646559102979
67,2025-12-13T15:48:58.889385,True,True,True,False,False,10,0.01,70,4,300,10,0.8,0.7,0.3,0.3,0.015630523463533868,0.012134000423388984,0.13547478821659387,0.6301142951797251,0.01649076296061054,0.013450753732502003,0.01381694472514472,0.5419906687402799,0.018659711173806208,0.014336287198661974,0.002711467682642965,0.5093312597200622,0.509328451453744
68,2025-12-13T15:48:59.152228,True,True,True,False,False,6,0.01,31,8,300,20,0.7,0.9,0.1,0.5,0.012668375717852814,0.009671676199211948,0.021841470586905554,0.543618606191028,0.012955304970876914,0.010277313937145021,1.7555258225110393e-05,0.4930232558139535,0.014463360970312544,0.010740985153240278,0.0008616446711857684,0.5155038759689923,0.49895948500132026
69,2025-12-13T15:48:59.401722,True,False,True,True,True,6,0.03,70,4,300,20,0.9,0.9,0.1,0.1,0.01260968697711286,0.009640364888739482,0.030883500797293184,0.5507366330077802,0.012947945914005925,0.010274398272771686,0.0011532811459475933,0.49612403100775193,0.014443397238593256,0.010733174007788619,0.0036179561607131427,0.5263565891472868,0.4880868080913065
70,2025-12-13T15:48:59.658756,True,False,False,True,True,10,0.05,70,4,800,20,0.8,0.7,0.3,0.3,0.016157550931103107,0.012529154136546488,0.0761920727312716,0.6234884876594335,0.016620711930130073,0.01359381897615848,-0.0017867485187996746,0.49455676516329705,0.018575244716575453,0.014253106888802141,0.011719835564210412,0.5147744945567652,0.5038007501598103
71,2025-12-13T15:49:00.019255,True,True,True,True,True,10,0.01,31,8,500,30,0.7,0.7,0.1,0.1,0.01591870430055481,0.012337566950349757,0.10330231489928121,0.6465131687924466,0.0165517757473528,0.013508268682005845,0.006506053757685315,0.505443234836703,0.0186830362727894,0.014294044437728044,0.0002166388549494913,0.5233281493001555,0.4953548869726339
72,2025-12-13T15:49:00.293102,True,True,True,False,False,6,0.01,31,6,800,10,0.8,0.8,0.5,0.1,0.012802775554208166,0.009772877695661953,0.0009766482547003408,0.5234232742923357,0.01296570403910078,0.01027636831551011,-0.001588436915551883,0.48914728682170544,0.014482064818735933,0.010749900098771348,-0.0017241741807907385,0.5085271317829457,0.5059549330357902
73,2025-12-13T15:49:00.710458,True,True,False,False,True,10,0.03,50,6,800,10,0.7,0.9,0.1,0.3,0.016196444795705586,0.012554141681871212,0.07173920659589783,0.6084147755507703,0.016529772922963988,0.013488201049912536,0.009145667025767579,0.5124416796267496,0.018656105847786833,0.014268929757646978,0.003096811582636416,0.5334370139968896,0.48521909185089723
74,2025-12-13T15:49:00.988682,True,True,False,False,True,10,0.05,31,8,300,20,0.9,0.7,0.3,0.5,0.015164497232946562,0.01176824122345947,0.18625815381278954,0.6972005963226768,0.016619360208771576,0.013614537179687261,-0.0016238094718998841,0.4976671850699845,0.01859619346832755,0.014285208575326312,0.009489457394880163,0.5178849144634525,0.500711279004875
75,2025-12-13T15:49:01.268281,True,False,True,True,True,6,0.01,31,6,300,30,0.9,0.7,0.1,0.5,0.012685234754120303,0.009688553695907457,0.01923627739553113,0.540142360536335,0.012953146527552117,0.01027282595963748,0.0003507354704993526,0.49767441860465117,0.014466265277336372,0.010743617071511596,0.0004603415582061787,0.513953488372093,0.5005127769052434
76,2025-12-13T15:49:01.552621,True,False,False,True,True,6,0.01,70,4,500,30,0.7,0.9,0.1,0.1,0.012503438325646545,0.009557692695719426,0.04714616018724527,0.5868233736136401,0.012954977466120768,0.010289642035013013,6.811290513997204e-05,0.4930232558139535,0.014466363604646324,0.010771057423454494,0.00044675375542035933,0.5093023255813953,0.505164038023251
