combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
0,2025-12-13T16:08:53.278238,True,True,False,False,True,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.006074313502932045,0.004231853106321633,0.06391703991611253,0.6260474860335196,0.005919945843506798,0.004300689006485023,-0.00045785146348453765,0.4903964037597058,0.004934720154681291,0.0033189145744225335,0.008696406303732362,0.5269607843137255,0.47797393584095577
1,2025-12-13T16:08:53.736091,True,True,True,True,True,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.006258276302732255,0.004348139102917783,0.0063592338311878605,0.581092877094972,0.005927604930409894,0.004308995116788701,-0.003048263832710507,0.4781364936657131,0.004963292705765742,0.003332455144184245,-0.0028163325617345247,0.5191993464052288,0.48576394630053693
2,2025-12-13T16:08:54.237478,True,False,True,True,True,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.006036745462903264,0.004207543853325493,0.07546009029107026,0.6262220670391061,0.005918033810559216,0.00430210645916455,0.0001883029129986502,0.4981610134859011,0.004953175049666208,0.003333825260616957,0.0012679759556056824,0.5073529411764706,0.49760023387319563
3,2025-12-13T16:08:54.705147,True,True,True,False,False,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.006028513351127318,0.004205291009281375,0.07797990052544779,0.6354748603351955,0.005912430899557435,0.004292956494890206,0.002080554411410751,0.5079689415610952,0.0049456676921807614,0.0033253841793396133,0.004293169353124626,0.5130718954248366,0.4918737722673442
4,2025-12-13T16:08:55.162039,False,False,True,True,True,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.00609170358810006,0.004242624018106573,0.05854956448016646,0.6116445530726257,0.005919354877238022,0.0042995201948113826,-0.0002581174291933497,0.5108295872496935,0.004956200201873498,0.0033313291256052784,4.765202544687597e-05,0.5020424836601307,0.5029137165417428
5,2025-12-13T16:08:55.687631,True,False,False,True,True,10,0.03,50,6,500,20,0.8,0.8,0.3,0.3,0.006076221260702947,0.004232423260394633,0.06332895700720675,0.6174057262569832,0.005926927676936069,0.004308005924071573,-0.0028190720692167215,0.5014303228442991,0.004951981579782743,0.0033302707868991,0.001749207884275572,0.5065359477124183,0.49841603386736444
6,2025-12-13T16:08:56.039415,True,True,True,False,False,6,0.05,70,4,300,30,0.8,0.9,0.5,0.5,0.004838407820663107,0.003218942457231575,0.01745755128641646,0.5308900523560209,0.004550126487256729,0.003232645330261436,0.0015112980503377837,0.5267237862097103,0.003871851665167094,0.0024894083589675608,0.006230922625234947,0.5354812398042414,0.4683906118609256
7,2025-12-13T16:08:56.439103,True,False,True,True,True,6,0.05,50,4,500,20,0.8,0.8,0.1,0.1,0.004777204523095506,0.0031838705847906917,0.04215761921946237,0.568935427574171,0.004552553853351543,0.003236541366183268,0.00044568191169347404,0.5083639330885353,0.003870148988030832,0.0024991117138733667,0.0071047659348473235,0.4812398042414356,0.5226303447465952
8,2025-12-13T16:08:56.855688,True,True,True,False,False,10,0.03,31,4,300,30,0.9,0.9,0.3,0.5,0.006136492254986186,0.004272749293464922,0.04465482347353289,0.5861557262569832,0.005915051635924193,0.004298644666465698,0.0011956854124428595,0.47895382100531264,0.004946766920075578,0.0033236173563446158,0.003850507037493567,0.5065359477124183,0.4984108192076573
9,2025-12-13T16:08:57.325694,True,False,False,True,True,10,0.05,50,8,800,10,0.9,0.7,0.5,0.5,0.006085775912503274,0.0042362204207517,0.060380874069749235,0.6192388268156425,0.005915635267505593,0.004308850904018391,0.0009985738616989925,0.4785451573355129,0.004957199182713225,0.003330913329120313,-0.00035549307321192103,0.5053104575163399,0.49964674166637335
